        1067   134.469421       3.68324447    
        1068   133.641815       3.66534090    
        1069   132.821030       3.64754200    
        1070   132.007080       3.62985086    
        1071   131.199738       3.61226273    
        1072   130.399124       3.59478021    
        1073   129.605103       3.57740235    
        1074   128.817596       3.56012678    
        1075   128.036560       3.54295301    
        1076   127.261917       3.52588129    
        1077   126.493675       3.50891137    
        1078   125.731720       3.49204087    
        1079   124.976021       3.47527099    
        1080   124.226486       3.45859909    
        1081   123.483124       3.44202638    
        1082   122.745819       3.42555165    
        1083   122.014549       3.40917397    
        1084   121.289207       3.39289165    
        1085   120.569817       3.37670588    
        1086   119.856270       3.36061502    
        1087   119.148506       3.34461761    
        1088   118.446541       3.32871556    
        1089   117.750244       3.31290603    
        1090   117.059647       3.29719090    
        1091   116.374588       3.28156495    
        1092   115.695137       3.26603293    
        1093   115.021164       3.25059032    
        1094   114.352661       3.23523855    
        1095   113.689507       3.21997595    
        1096   113.031738       3.20480227    
        1097   112.379280       3.18971753    
        1098   111.732086       3.17472053    
        1099   111.090103       3.15981054    
        1100   110.453278       3.14498758    
        1101   109.821556       3.13025093    
        1102   109.194893       3.11559939    
        1103   108.573265       3.10103297    
        1104   107.956635       3.08655119    
        1105   107.344902       3.07215285    
        1106   106.738098       3.05783868    
        1107   106.136124       3.04360676    
        1108   105.538948       3.02945709    
        1109   104.946541       3.01538920    
        1110   104.358818       3.00140262    
        1111   103.775795       2.98749661    
        1112   103.197418       2.97367096    
        1113   102.623596       2.95992398    
        1114   102.054329       2.94625735    
        1115   101.489532       2.93266773    
        1116   100.929260       2.91915822    
        1117   100.373383       2.90572453    
        1118   99.8219070       2.89236879    
        1119   99.2747955       2.87908983    
        1120   98.7319641       2.86588621    
        1121   98.1934128       2.85275817    
        1122   97.6590652       2.83970523    
        1123   97.1289597       2.82672787    
        1124   96.6029663       2.81382370    
        1125   96.0811310       2.80099368    
        1126   95.5633392       2.78823638    
        1127   95.0495911       2.77555180    
        1128   94.5398254       2.76293802    
        1129   94.0340576       2.75039721    
        1130   93.5322571       2.73792839    
        1131   93.0343475       2.72553062    
        1132   92.5402603       2.71320152    
        1133   92.0500412       2.70094371    
        1134   91.5635834       2.68875432    
        1135   91.0809174       2.67663503    
        1136   90.6019516       2.66458321    
        1137   90.1266937       2.65260029    
        1138   89.6551056       2.64068484    
        1139   89.1871643       2.62883735    
        1140   88.7227859       2.61705518    
        1141   88.2619629       2.60533953    
        1142   87.8046875       2.59369063    
        1143   87.3509369       2.58210683    
        1144   86.9005890       2.57058811    
        1145   86.4537582       2.55913496    
        1146   86.0102768       2.54774523    
        1147   85.5702057       2.53641963    
